application_id,application_date,annual_income,credit_score,debt_to_income_ratio,loan_amount,employment_years,region,default_risk
APP-21359,2024-08-27 08:00,54577.03,718.0,0.538,28617.0,24,South,1
APP-21360,2024-08-28 00:00,55762.83,564.0,0.287,32249.0,16,North,1
APP-21361,2024-08-28 16:00,61867.68,667.0,0.466,35588.0,11,East,1
APP-21362,2024-08-29 08:00,32255.75,698.0,0.647,10437.0,15,South,1
APP-21363,2024-08-30 00:00,19624.62,614.0,0.584,33800.0,12,South,1
APP-21364,2024-08-30 16:00,16428.31,715.0,0.311,13918.0,10,East,1
APP-21365,2024-08-31 08:00,52159.28,636.0,0.612,19957.0,14,East,1
APP-21366,2024-09-01 00:00,65760.44,572.0,0.532,36551.0,15,North,1
APP-21367,2024-09-01 16:00,64429.5,564.0,0.294,20908.0,5,North,1
APP-21368,2024-09-02 08:00,33041.14,687.0,0.445,11897.0,10,West,0
APP-21369,2024-09-03 00:00,72398.92,682.0,0.477,10595.0,14,North,1
APP-21370,2024-09-03 16:00,84774.76,734.0,0.291,21554.0,4,East,0
APP-21371,2024-09-04 08:00,58937.37,680.0,0.505,31694.0,2,West,1
APP-21372,2024-09-05 00:00,74771.03,634.0,0.712,39902.0,1,South,1
APP-21373,2024-09-05 16:00,63716.8,669.0,0.584,32559.0,0,South,1
APP-21374,2024-09-06 08:00,43865.12,644.0,0.439,35695.0,14,East,1
APP-21375,2024-09-07 00:00,36037.53,620.0,0.386,31174.0,1,West,1
APP-21376,2024-09-07 16:00,18964.59,607.0,0.459,36340.0,19,West,1
APP-21377,2024-09-08 08:00,39994.27,537.0,0.303,7670.0,5,North,1
APP-21378,2024-09-09 00:00,43737.03,595.0,0.363,37548.0,11,South,1
APP-21379,2024-09-09 16:00,44134.91,639.0,0.185,18874.0,20,South,1
APP-21380,2024-09-10 08:00,45973.53,478.0,0.472,37256.0,15,North,1
APP-21381,2024-09-11 00:00,15000.0,609.0,0.379,7651.0,13,South,1
APP-21382,2024-09-11 16:00,62022.53,695.0,0.494,30034.0,3,North,1
APP-21383,2024-09-12 08:00,64111.56,721.0,0.434,30749.0,7,South,1
APP-21384,2024-09-13 00:00,54678.56,608.0,0.299,39892.0,11,South,1
APP-21385,2024-09-13 16:00,26951.78,606.0,0.444,31910.0,22,South,1
APP-21386,2024-09-14 08:00,54605.74,597.0,0.334,18390.0,13,North,0
APP-21387,2024-09-15 00:00,48406.98,606.0,0.619,24504.0,19,South,1
APP-21388,2024-09-15 16:00,56540.69,709.0,0.319,17829.0,12,South,1
APP-21389,2024-09-16 08:00,75920.21,738.0,0.364,11861.0,4,West,0
APP-21390,2024-09-17 00:00,44787.56,539.0,0.298,13698.0,11,South,1
APP-21391,2024-09-17 16:00,51267.46,591.0,0.288,12770.0,9,East,1
APP-21392,2024-09-18 08:00,32441.49,528.0,0.424,24209.0,20,South,1
APP-21393,2024-09-19 00:00,64590.17,638.0,0.271,36716.0,18,South,0
APP-21394,2024-09-19 16:00,60649.26,611.0,0.397,36945.0,12,West,1
APP-21395,2024-09-20 08:00,51898.09,662.0,0.472,6917.0,8,West,1
APP-21396,2024-09-21 00:00,29043.64,680.0,0.369,7796.0,10,North,1
APP-21397,2024-09-21 16:00,35700.54,673.0,0.156,13579.0,4,North,1
APP-21398,2024-09-22 08:00,15037.34,541.0,0.58,13927.0,12,East,1
APP-21399,2024-09-23 00:00,35488.15,638.0,0.452,8321.0,9,West,1
APP-21400,2024-09-23 16:00,60768.61,538.0,0.453,18596.0,17,North,1
APP-21401,2024-09-24 08:00,55123.71,744.0,0.392,25570.0,14,North,1
APP-21402,2024-09-25 00:00,50874.38,619.0,0.517,25236.0,19,North,1
APP-21403,2024-09-25 16:00,74717.38,558.0,0.533,24020.0,11,West,1
APP-21404,2024-09-26 08:00,53481.54,607.0,0.545,16854.0,3,West,1
APP-21405,2024-09-27 00:00,37611.21,652.0,0.452,29726.0,4,East,1
APP-21406,2024-09-27 16:00,35401.17,684.0,0.255,33927.0,7,West,1
APP-21407,2024-09-28 08:00,43829.13,718.0,0.469,17120.0,4,West,1
APP-21408,2024-09-29 00:00,39896.49,644.0,0.452,7994.0,0,West,1
APP-21409,2024-09-29 16:00,65153.67,620.0,0.354,15372.0,17,East,1
APP-21410,2024-09-30 08:00,55586.05,681.0,0.324,9808.0,18,South,0
APP-21411,2024-10-01 00:00,42245.88,679.0,0.485,21358.0,18,South,1
APP-21412,2024-10-01 16:00,42931.13,647.0,0.411,10458.0,9,North,1
APP-21413,2024-10-02 08:00,60658.35,689.0,0.373,21200.0,21,South,1
APP-21414,2024-10-03 00:00,66196.96,603.0,0.621,12735.0,8,South,0
APP-21415,2024-10-03 16:00,15000.0,639.0,0.501,30856.0,0,East,1
APP-21416,2024-10-04 08:00,44918.17,518.0,0.472,5965.0,21,East,1
APP-21417,2024-10-05 00:00,49646.85,723.0,0.566,24416.0,24,South,0
APP-21418,2024-10-05 16:00,57866.49,610.0,0.46,10932.0,19,South,1
APP-21419,2024-10-06 08:00,50033.86,724.0,0.336,5035.0,2,South,1
APP-21420,2024-10-07 00:00,55329.6,601.0,0.373,35422.0,12,North,1
APP-21421,2024-10-07 16:00,43734.74,658.0,0.508,28503.0,5,East,1
APP-21422,2024-10-08 08:00,33494.5,643.0,0.495,8463.0,5,South,1
APP-21423,2024-10-09 00:00,62115.51,604.0,0.474,28243.0,17,West,1
APP-21424,2024-10-09 16:00,62686.31,669.0,0.283,26408.0,4,South,1
APP-21425,2024-10-10 08:00,59733.01,717.0,0.518,21567.0,16,West,0
APP-21426,2024-10-11 00:00,62936.23,747.0,0.412,19674.0,24,North,1
APP-21427,2024-10-11 16:00,30508.9,685.0,0.492,36047.0,24,West,1
APP-21428,2024-10-12 08:00,38866.17,567.0,0.32,13580.0,2,East,1
APP-21429,2024-10-13 00:00,68157.6,556.0,0.656,18941.0,4,North,1
APP-21430,2024-10-13 16:00,54412.2,708.0,0.45,16519.0,2,North,1
APP-21431,2024-10-14 08:00,49011.01,580.0,0.37,31992.0,22,South,1
APP-21432,2024-10-15 00:00,43465.93,677.0,0.498,37076.0,12,North,1
APP-21433,2024-10-15 16:00,70822.18,648.0,0.523,34742.0,14,North,1
APP-21434,2024-10-16 08:00,16132.19,719.0,0.496,32920.0,16,West,1
APP-21435,2024-10-17 00:00,53293.31,671.0,0.301,39538.0,14,South,1
APP-21436,2024-10-17 16:00,46801.0,638.0,0.557,29400.0,4,East,1
APP-21437,2024-10-18 08:00,25454.71,764.0,0.379,31287.0,21,South,1
APP-21438,2024-10-19 00:00,77099.54,689.0,0.418,39398.0,13,East,0
APP-21439,2024-10-19 16:00,15000.0,673.0,0.155,5245.0,10,West,0
APP-21440,2024-10-20 08:00,50182.59,599.0,0.364,27192.0,13,North,1
APP-21441,2024-10-21 00:00,57512.31,571.0,0.364,30864.0,6,North,1
APP-21442,2024-10-21 16:00,30448.91,624.0,0.474,37124.0,2,South,1
APP-21443,2024-10-22 08:00,52990.69,550.0,0.357,35935.0,22,South,1
APP-21444,2024-10-23 00:00,43959.32,621.0,0.225,34469.0,19,South,1
APP-21445,2024-10-23 16:00,65784.89,688.0,0.449,38103.0,9,North,1
APP-21446,2024-10-24 08:00,111246.17,699.0,0.39,23808.0,10,North,0
APP-21447,2024-10-25 00:00,54094.69,619.0,0.333,5242.0,5,West,1
APP-21448,2024-10-25 16:00,58872.86,816.0,0.431,5387.0,4,East,1
APP-21449,2024-10-26 08:00,30447.19,716.0,0.206,24062.0,19,South,1
APP-21450,2024-10-27 00:00,51866.38,638.0,0.494,20235.0,21,North,1
APP-21451,2024-10-27 16:00,41285.79,708.0,0.398,20794.0,12,East,1
APP-21452,2024-10-28 08:00,62018.59,605.0,0.388,19014.0,11,South,1
APP-21453,2024-10-29 00:00,22331.29,655.0,0.534,37120.0,18,South,1
APP-21454,2024-10-29 16:00,28676.8,618.0,0.356,17571.0,18,East,1
APP-21455,2024-10-30 08:00,69240.35,567.0,0.451,34968.0,20,East,1
APP-21456,2024-10-31 00:00,51779.79,672.0,0.404,36600.0,4,East,1
APP-21457,2024-10-31 16:00,71828.84,640.0,0.806,22483.0,24,North,1
APP-21458,2024-11-01 08:00,54547.4,644.0,0.479,20643.0,19,West,1
APP-21459,2024-11-02 00:00,57176.02,638.0,0.283,31636.0,20,South,1
APP-21460,2024-11-02 16:00,42428.94,586.0,0.63,29779.0,8,South,1
APP-21461,2024-11-03 08:00,44514.71,735.0,0.545,16499.0,3,East,0
APP-21462,2024-11-04 00:00,65359.51,655.0,0.425,8589.0,14,North,1
APP-21463,2024-11-04 16:00,45421.76,624.0,0.368,14270.0,2,East,1
APP-21464,2024-11-05 08:00,69303.64,561.0,0.261,9586.0,22,North,1
APP-21465,2024-11-06 00:00,46022.63,724.0,0.472,15316.0,6,West,0
APP-21466,2024-11-06 16:00,26766.49,695.0,0.339,14164.0,23,South,1
APP-21467,2024-11-07 08:00,25126.38,640.0,0.314,27320.0,19,South,1
APP-21468,2024-11-08 00:00,44908.75,563.0,0.513,38407.0,19,North,1
APP-21469,2024-11-08 16:00,64483.32,740.0,0.605,29001.0,13,West,1
APP-21470,2024-11-09 08:00,36028.34,618.0,0.363,37433.0,13,West,1
APP-21471,2024-11-10 00:00,61172.16,600.0,0.517,32445.0,8,South,0
APP-21472,2024-11-10 16:00,49813.23,637.0,0.445,30476.0,22,South,1
APP-21473,2024-11-11 08:00,58911.78,663.0,0.463,19492.0,2,East,0
APP-21474,2024-11-12 00:00,42785.63,630.0,0.322,16368.0,8,North,1
APP-21475,2024-11-12 16:00,51294.18,437.0,0.395,34620.0,20,South,1
APP-21476,2024-11-13 08:00,64897.38,655.0,0.288,36689.0,3,West,1
APP-21477,2024-11-14 00:00,47690.91,695.0,0.273,20816.0,16,West,1
APP-21478,2024-11-14 16:00,38552.61,587.0,0.482,5317.0,24,South,1
APP-21479,2024-11-15 08:00,15280.58,734.0,0.357,32739.0,5,West,0
APP-21480,2024-11-16 00:00,57747.58,692.0,0.31,14977.0,15,North,0
APP-21481,2024-11-16 16:00,34110.22,668.0,0.275,5346.0,17,West,1
APP-21482,2024-11-17 08:00,38630.12,579.0,0.238,33175.0,12,West,1
APP-21483,2024-11-18 00:00,28724.57,657.0,0.185,23109.0,6,South,1
APP-21484,2024-11-18 16:00,43858.47,661.0,0.433,28982.0,2,North,0
APP-21485,2024-11-19 08:00,85755.79,635.0,0.105,37014.0,5,North,1
APP-21486,2024-11-20 00:00,54336.7,693.0,0.477,23941.0,23,East,1
APP-21487,2024-11-20 16:00,36405.51,618.0,0.476,22612.0,2,North,1
APP-21488,2024-11-21 08:00,39786.54,624.0,0.408,15173.0,11,East,1
APP-21489,2024-11-22 00:00,22102.86,600.0,0.429,15682.0,4,South,1
APP-21490,2024-11-22 16:00,27648.99,613.0,0.386,32879.0,21,West,1
APP-21491,2024-11-23 08:00,24788.7,631.0,0.447,20716.0,16,North,1
APP-21492,2024-11-24 00:00,52865.98,629.0,0.446,10723.0,9,East,0
APP-21493,2024-11-24 16:00,56040.81,626.0,0.576,8309.0,6,North,1
APP-21494,2024-11-25 08:00,49396.77,695.0,0.604,21552.0,3,South,1
APP-21495,2024-11-26 00:00,54657.13,730.0,0.6,21273.0,9,East,1
APP-21496,2024-11-26 16:00,34208.34,563.0,0.324,27871.0,6,East,1
APP-21497,2024-11-27 08:00,27331.02,729.0,0.511,21487.0,22,East,1
APP-21498,2024-11-28 00:00,27216.9,680.0,0.481,10022.0,10,South,1
APP-21499,2024-11-28 16:00,26419.33,586.0,0.342,22773.0,20,East,1
